,Departament,Cdig,Tama,Robo,Intento_robo,Extorsión,Estafa o fraude,Daños,Amenazas,Secuestros,Final
363,JUNÍN,4922,PEQUEÑA,0,0,0,0,0,0,0,Nin
364,JUNÍN,4923,MICRO,0,0,0,0,0,0,0,Nin
365,JUNÍN,4772,MEDIANA,0,0,0,0,0,0,0,Nin
366,JUNÍN,5610,MICRO,0,0,0,0,0,0,0,Nin
367,JUNÍN,4921,PEQUEÑA,1,0,0,0,0,0,0,Rob
368,JUNÍN,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
369,JUNÍN,4752,MICRO,0,0,0,0,0,0,0,Nin
370,JUNÍN,6910,PEQUEÑA,0,0,0,0,0,0,0,Nin
371,JUNÍN,4752,MICRO,0,0,0,0,0,0,0,Nin
372,LA LIBERTAD,7110,MEDIANA,0,0,0,0,0,0,0,Nin
373,LA LIBERTAD,1079,PEQUEÑA,0,0,0,0,0,0,0,Nin
374,LA LIBERTAD,4220,PEQUEÑA,1,1,0,0,0,0,0,Rob_Int
375,LA LIBERTAD,4663,PEQUEÑA,0,0,0,0,0,0,0,Nin
376,LA LIBERTAD,4630,GRANDE,0,0,0,0,0,0,0,Nin
377,LA LIBERTAD,4663,GRANDE,0,1,0,0,0,0,0,int
378,LA LIBERTAD,4923,GRANDE,0,0,0,0,0,0,0,Nin
379,LA LIBERTAD,9329,PEQUEÑA,0,0,0,0,0,0,0,Nin
380,LA LIBERTAD,4771,GRANDE,0,0,0,0,0,0,0,Nin
381,LA LIBERTAD,6419,GRANDE,0,0,0,0,0,0,0,Nin
382,LA LIBERTAD,4100,GRANDE,1,0,0,0,0,0,0,Rob
383,LA LIBERTAD,8299,PEQUEÑA,0,1,1,0,0,0,0,Int_Ext
384,LA LIBERTAD,4690,GRANDE,1,0,0,0,1,0,0,Rob_Dan
385,LA LIBERTAD,4752,PEQUEÑA,1,0,0,0,0,0,0,Rob
386,LA LIBERTAD,4510,GRANDE,0,0,0,0,0,0,0,Nin
387,LA LIBERTAD,8521,PEQUEÑA,0,1,1,0,0,0,0,Int_Ext
388,LA LIBERTAD,4773,PEQUEÑA,0,0,0,0,0,0,0,Nin
389,LA LIBERTAD,8521,MEDIANA,0,0,0,0,0,0,0,Nin
390,LA LIBERTAD,4730,GRANDE,0,0,0,0,0,0,0,Nin
391,LA LIBERTAD,6190,PEQUEÑA,0,0,0,0,1,0,0,Dan
392,LA LIBERTAD,5610,MICRO,0,0,0,0,1,0,0,Dan
393,LA LIBERTAD,4721,MEDIANA,1,0,1,0,0,0,0,Rob_Ext
394,LA LIBERTAD,1010,PEQUEÑA,0,0,0,0,1,0,0,Dan
395,LA LIBERTAD,4661,GRANDE,0,0,0,0,0,0,0,Nin
396,LA LIBERTAD,729,GRANDE,1,1,0,0,1,0,0,Rob_Int_Dan
397,LA LIBERTAD,4772,PEQUEÑA,0,1,0,0,0,0,0,int
398,LA LIBERTAD,4663,MEDIANA,0,0,0,0,0,0,0,Nin
399,LA LIBERTAD,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
400,LA LIBERTAD,4921,MICRO,0,0,0,0,0,0,0,Nin
401,LA LIBERTAD,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
402,LA LIBERTAD,6512,PEQUEÑA,0,0,0,0,0,0,0,Nin
403,LA LIBERTAD,729,PEQUEÑA,0,0,0,0,0,0,0,Nin
404,LA LIBERTAD,4510,MEDIANA,0,0,0,0,0,0,0,Nin
405,LA LIBERTAD,4923,PEQUEÑA,0,0,1,0,0,0,0,Ext
406,LA LIBERTAD,4922,GRANDE,0,0,0,0,0,0,0,Nin
407,LA LIBERTAD,4771,MICRO,0,0,0,0,1,0,0,Dan
408,LA LIBERTAD,4922,PEQUEÑA,0,1,0,0,0,0,0,int
409,LA LIBERTAD,9609,PEQUEÑA,0,0,0,0,0,0,0,Nin
410,LA LIBERTAD,4661,PEQUEÑA,0,0,1,0,1,0,0,Ext_Dan
411,LA LIBERTAD,4100,MICRO,0,0,1,0,0,0,0,Ext
412,LA LIBERTAD,2021,GRANDE,0,0,0,0,0,0,0,Nin
413,LA LIBERTAD,4100,PEQUEÑA,0,1,0,0,0,0,0,int
414,LA LIBERTAD,4922,PEQUEÑA,0,0,0,0,0,0,0,Nin
415,LA LIBERTAD,2220,GRANDE,0,0,0,0,0,0,0,Nin
416,LA LIBERTAD,4329,PEQUEÑA,0,0,1,0,0,0,0,Ext
417,LA LIBERTAD,8010,PEQUEÑA,0,0,0,0,0,0,0,Nin
418,LA LIBERTAD,7310,PEQUEÑA,0,0,0,0,0,0,0,Nin
419,LA LIBERTAD,5510,PEQUEÑA,0,0,0,0,1,0,0,Dan
420,LA LIBERTAD,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
421,LA LIBERTAD,4100,MEDIANA,0,0,0,0,0,0,0,Nin
422,LAMBAYEQUE,7110,PEQUEÑA,0,0,0,0,0,0,0,Nin
423,LAMBAYEQUE,7110,PEQUEÑA,0,0,0,0,0,0,0,Nin
424,LAMBAYEQUE,3510,MICRO,0,1,0,1,0,0,0,Int_Est
425,LAMBAYEQUE,4630,MEDIANA,0,1,0,0,0,0,0,int
426,LAMBAYEQUE,8690,PEQUEÑA,0,0,1,0,0,0,0,Ext
427,LAMBAYEQUE,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
428,LAMBAYEQUE,8549,PEQUEÑA,0,0,0,0,0,0,0,Nin
429,LAMBAYEQUE,6810,PEQUEÑA,0,1,0,1,0,0,0,Int_Est
430,LAMBAYEQUE,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
431,LAMBAYEQUE,4730,MEDIANA,0,0,0,0,0,0,0,Nin
432,LAMBAYEQUE,4669,PEQUEÑA,0,0,0,0,0,0,0,Nin
433,LAMBAYEQUE,5610,PEQUEÑA,0,1,0,0,0,0,0,int
434,LAMBAYEQUE,4730,GRANDE,0,0,0,0,0,0,0,Nin
435,LAMBAYEQUE,1079,GRANDE,0,0,0,0,0,0,0,Nin
436,LAMBAYEQUE,1101,MEDIANA,0,0,0,0,0,0,0,Nin
437,LAMBAYEQUE,4923,PEQUEÑA,0,0,0,1,0,0,0,Est
438,LAMBAYEQUE,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
439,LAMBAYEQUE,4663,PEQUEÑA,0,0,0,0,0,0,0,Nin
440,LAMBAYEQUE,7110,PEQUEÑA,0,0,1,0,0,0,0,Ext
441,LAMBAYEQUE,8010,PEQUEÑA,0,0,0,1,0,0,0,Est
442,LAMBAYEQUE,4641,MICRO,0,0,0,1,0,0,0,Est
443,LAMBAYEQUE,6512,PEQUEÑA,0,0,0,0,0,0,0,Nin
444,LAMBAYEQUE,8549,MICRO,0,0,0,0,0,0,0,Nin
445,LAMBAYEQUE,4641,GRANDE,0,0,0,0,0,0,0,Nin
446,LAMBAYEQUE,6190,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
447,LAMBAYEQUE,4100,MEDIANA,1,0,0,1,0,0,0,Rob_Est
448,LAMBAYEQUE,4290,PEQUEÑA,0,0,0,0,0,0,0,Nin
449,LAMBAYEQUE,9609,MEDIANA,0,0,0,0,0,0,0,Nin
450,LAMBAYEQUE,4663,GRANDE,0,0,0,0,0,0,0,Nin
451,LAMBAYEQUE,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
452,LAMBAYEQUE,2599,PEQUEÑA,0,1,0,1,0,0,0,Int_Est
453,LAMBAYEQUE,4923,PEQUEÑA,1,0,0,0,0,0,0,Rob
454,LAMBAYEQUE,4530,GRANDE,0,1,0,1,0,0,0,Int_Est
455,LAMBAYEQUE,4663,MEDIANA,0,0,0,1,0,0,0,Est
456,LAMBAYEQUE,4630,PEQUEÑA,1,1,0,1,0,0,0,Rob_Int_Est
457,LAMBAYEQUE,4923,MEDIANA,0,1,0,0,0,1,0,Int_Ame
458,LAMBAYEQUE,4921,MICRO,0,0,0,0,0,0,0,Nin
459,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
460,LIMA,1811,PEQUEÑA,0,0,0,0,0,0,0,Nin
461,LIMA,1061,GRANDE,0,0,0,0,0,0,0,Nin
462,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
463,LIMA,2029,GRANDE,0,0,0,0,0,0,0,Nin
464,LIMA,1071,GRANDE,0,0,0,0,0,0,0,Nin
465,LIMA,4789,MICRO,0,1,0,0,0,0,0,int
466,LIMA,3311,GRANDE,0,0,0,0,0,0,0,Nin
467,LIMA,2511,PEQUEÑA,0,0,0,0,0,0,0,Nin
468,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
469,LIMA,6202,MICRO,0,0,0,0,0,0,0,Nin
470,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
471,LIMA,1399,GRANDE,0,0,0,0,0,0,0,Nin
472,LIMA,3290,GRANDE,0,0,0,0,0,0,0,Nin
473,LIMA,4921,MEDIANA,0,0,0,0,0,0,0,Nin
474,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
475,LIMA,9200,GRANDE,0,1,0,0,0,0,0,int
476,LIMA,3600,MICRO,0,0,0,0,0,0,0,Nin
477,LIMA,4663,GRANDE,0,0,0,0,1,0,0,Dan
478,LIMA,6190,MEDIANA,0,0,0,0,0,0,0,Nin
479,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
480,LIMA,1079,MICRO,0,0,0,0,0,0,0,Nin
481,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
482,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
483,LIMA,2824,GRANDE,0,0,0,0,0,0,0,Nin
484,LIMA,5110,PEQUEÑA,0,0,0,0,0,0,0,Nin
485,LIMA,4690,MEDIANA,0,0,0,0,0,0,0,Nin
486,LIMA,4100,PEQUEÑA,0,0,0,0,0,1,0,Ame
487,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
488,LIMA,4690,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
489,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
490,LIMA,2310,GRANDE,0,0,0,0,0,0,0,Nin
491,LIMA,6209,GRANDE,0,0,0,0,0,0,0,Nin
492,LIMA,4530,GRANDE,0,1,0,1,0,0,0,Int_Est
493,LIMA,6810,GRANDE,0,1,0,0,0,0,0,int
494,LIMA,7310,MEDIANA,0,0,0,0,0,0,0,Nin
495,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
496,LIMA,4923,MEDIANA,1,0,0,0,0,0,0,Rob
497,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
498,LIMA,4669,GRANDE,0,0,0,0,0,0,0,Nin
499,LIMA,4390,MEDIANA,0,0,1,0,0,0,0,Ext
500,LIMA,2511,GRANDE,0,0,0,0,0,0,0,Nin
501,LIMA,2220,MICRO,0,1,0,0,0,0,0,int
502,LIMA,2220,GRANDE,1,1,1,0,0,0,0,Rob_Int_Ext
503,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
504,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
505,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
506,LIMA,4620,GRANDE,0,0,0,0,0,0,0,Nin
507,LIMA,4690,MEDIANA,0,0,0,0,0,0,0,Nin
508,LIMA,5811,GRANDE,0,0,0,0,0,0,0,Nin
509,LIMA,2391,MEDIANA,0,0,0,0,0,0,0,Nin
510,LIMA,8510,MICRO,0,0,0,0,1,0,0,Dan
511,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
512,LIMA,3830,MICRO,1,1,0,0,0,0,0,Rob_Int
513,LIMA,6910,GRANDE,0,0,0,0,0,0,0,Nin
514,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
515,LIMA,4921,MEDIANA,0,0,0,0,1,0,0,Dan
516,LIMA,3830,PEQUEÑA,1,0,0,0,0,0,0,Rob
517,LIMA,2219,GRANDE,0,0,0,0,0,0,0,Nin
518,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
519,LIMA,899,MEDIANA,0,1,1,0,0,0,0,Int_Ext
520,LIMA,2750,PEQUEÑA,0,0,0,0,0,0,0,Nin
521,LIMA,4641,MEDIANA,0,0,0,0,0,0,0,Nin
522,LIMA,4923,MICRO,1,0,0,0,0,0,0,Rob
523,LIMA,6110,MEDIANA,0,0,0,0,0,0,0,Nin
524,LIMA,8299,MEDIANA,0,0,0,0,0,0,0,Nin
525,LIMA,4630,GRANDE,1,0,0,1,0,0,0,Rob_Est
526,LIMA,899,PEQUEÑA,0,0,0,0,0,0,0,Nin
527,LIMA,2022,GRANDE,0,0,0,0,0,0,0,Nin
528,LIMA,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
529,LIMA,4730,GRANDE,0,0,0,0,0,0,0,Nin
530,LIMA,4661,PEQUEÑA,0,1,0,1,0,1,0,Int_Est_Ame
531,LIMA,4390,GRANDE,1,0,0,0,0,0,0,Rob
532,LIMA,4730,GRANDE,0,0,0,0,0,0,0,Nin
533,LIMA,5610,MICRO,1,1,0,0,0,0,0,Rob_Int
534,LIMA,3290,GRANDE,0,0,0,0,0,0,0,Nin
535,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
536,LIMA,1312,GRANDE,0,0,0,0,0,0,0,Nin
537,LIMA,4922,PEQUEÑA,0,0,0,0,0,0,0,Nin
538,LIMA,4773,GRANDE,0,0,0,0,0,0,0,Nin
539,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
540,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
541,LIMA,3320,GRANDE,0,0,0,0,0,0,0,Nin
542,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
543,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
544,LIMA,2813,GRANDE,0,0,0,0,0,0,0,Nin
545,LIMA,5610,MEDIANA,0,0,0,1,0,0,0,Est
546,LIMA,4690,MEDIANA,0,0,0,1,0,0,0,Est
547,LIMA,4663,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
548,LIMA,4741,MEDIANA,0,0,0,0,0,0,0,Nin
549,LIMA,1020,GRANDE,0,0,0,0,0,0,0,Nin
550,LIMA,9000,GRANDE,0,0,0,0,0,0,0,Nin
551,LIMA,6820,MICRO,0,0,0,0,0,0,0,Nin
552,LIMA,4661,GRANDE,0,0,0,0,0,0,0,Nin
553,LIMA,1811,PEQUEÑA,0,0,0,0,0,0,0,Nin
554,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
555,LIMA,4312,MEDIANA,0,0,0,0,0,0,0,Nin
556,LIMA,6619,MICRO,0,0,0,1,0,0,0,Est
557,LIMA,4730,GRANDE,0,0,0,0,0,0,0,Nin
558,LIMA,3530,MICRO,0,0,0,0,0,0,0,Nin
559,LIMA,8299,MICRO,0,0,0,0,0,0,0,Nin
560,LIMA,4759,MEDIANA,0,0,0,0,0,0,0,Nin
561,LIMA,4921,MICRO,0,0,0,0,0,0,0,Nin
562,LIMA,6820,MICRO,1,1,1,0,0,0,0,Rob_Int_Ext
563,LIMA,8510,MICRO,0,0,0,0,0,0,0,Nin
564,LIMA,3830,PEQUEÑA,0,0,0,0,0,0,0,Nin
565,LIMA,9321,MICRO,0,1,0,0,0,0,0,int
566,LIMA,4661,MICRO,0,0,0,0,0,0,0,Nin
567,LIMA,4730,GRANDE,0,0,0,0,0,0,0,Nin
568,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
569,LIMA,1079,GRANDE,0,0,0,0,0,0,0,Nin
570,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
571,LIMA,9312,GRANDE,0,0,0,0,0,0,0,Nin
572,LIMA,3211,GRANDE,0,0,0,0,0,0,0,Nin
573,LIMA,2399,GRANDE,0,0,0,0,0,0,0,Nin
574,LIMA,6190,MEDIANA,0,0,0,0,0,0,0,Nin
575,LIMA,1811,GRANDE,0,0,0,0,0,0,0,Nin
576,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
577,LIMA,4771,PEQUEÑA,0,0,0,0,0,0,0,Nin
578,LIMA,7730,GRANDE,1,0,0,1,0,0,0,Rob_Est
579,LIMA,7020,MICRO,0,0,0,0,0,0,0,Nin
580,LIMA,9609,MEDIANA,0,0,0,0,0,0,0,Nin
581,LIMA,311,MICRO,0,0,0,0,0,0,0,Nin
582,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
583,LIMA,8620,MEDIANA,0,1,0,0,0,0,0,int
584,LIMA,3830,PEQUEÑA,1,1,0,0,0,0,0,Rob_Int
585,LIMA,729,MEDIANA,0,0,0,0,0,0,0,Nin
586,LIMA,7912,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
587,LIMA,6629,PEQUEÑA,0,0,0,0,0,0,0,Nin
588,LIMA,4100,MEDIANA,1,1,1,0,0,0,0,Rob_Int_Ext
589,LIMA,6499,GRANDE,1,0,0,0,0,0,0,Rob
590,LIMA,4530,PEQUEÑA,0,0,0,0,0,0,0,Nin
591,LIMA,4652,GRANDE,0,0,0,0,0,0,0,Nin
592,LIMA,8610,GRANDE,0,0,0,0,0,0,0,Nin
593,LIMA,4641,MEDIANA,0,0,0,0,0,0,0,Nin
594,LIMA,729,PEQUEÑA,0,0,0,0,0,0,0,Nin
595,LIMA,6419,PEQUEÑA,0,0,0,0,0,0,0,Nin
596,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
597,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
598,LIMA,1020,GRANDE,0,0,0,0,0,0,0,Nin
599,LIMA,6190,MEDIANA,0,0,0,0,0,0,0,Nin
600,LIMA,8549,MEDIANA,0,0,0,0,0,0,0,Nin
601,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
602,LIMA,6202,PEQUEÑA,0,0,1,0,0,0,0,Ext
603,LIMA,8521,MEDIANA,0,0,0,0,0,0,0,Nin
604,LIMA,5610,PEQUEÑA,0,0,0,1,0,0,0,Est
605,LIMA,8521,GRANDE,0,0,0,0,0,0,0,Nin
606,LIMA,7020,PEQUEÑA,0,0,0,0,0,0,0,Nin
607,LIMA,8521,GRANDE,0,0,0,0,0,0,0,Nin
608,LIMA,3290,PEQUEÑA,1,0,0,0,0,0,0,Rob
609,LIMA,1079,GRANDE,1,0,0,0,0,0,0,Rob
610,LIMA,5610,MICRO,0,0,0,1,0,0,0,Est
611,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
612,LIMA,8299,MEDIANA,0,0,0,0,0,0,0,Nin
613,LIMA,8521,GRANDE,1,0,0,0,1,0,0,Rob_Dan
614,LIMA,1312,GRANDE,0,0,0,0,0,0,0,Nin
615,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
616,LIMA,2100,GRANDE,0,0,0,0,0,0,0,Nin
617,LIMA,1410,MICRO,0,0,0,0,0,0,0,Nin
618,LIMA,1410,MICRO,0,0,0,1,0,0,0,Est
619,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
620,LIMA,1391,PEQUEÑA,0,0,0,0,0,0,0,Nin
621,LIMA,4730,MEDIANA,0,0,0,0,0,0,0,Nin
622,LIMA,4923,PEQUEÑA,0,0,0,1,0,0,0,Est
623,LIMA,4921,MEDIANA,0,0,0,0,0,0,0,Nin
624,LIMA,4630,GRANDE,1,0,0,1,0,0,0,Rob_Est
625,LIMA,3092,PEQUEÑA,0,1,0,0,0,0,0,int
626,LIMA,7912,PEQUEÑA,0,0,0,0,0,0,0,Nin
627,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
628,LIMA,311,PEQUEÑA,0,0,0,0,0,1,0,Ame
629,LIMA,4530,GRANDE,1,0,1,0,0,0,0,Rob_Ext
630,LIMA,3100,MEDIANA,0,0,0,0,0,0,0,Nin
631,LIMA,4620,GRANDE,0,0,0,0,0,0,0,Nin
632,LIMA,4610,GRANDE,0,0,0,0,0,0,0,Nin
633,LIMA,1410,PEQUEÑA,0,0,0,0,0,0,0,Nin
634,LIMA,8299,PEQUEÑA,0,0,0,0,0,0,0,Nin
635,LIMA,1391,MEDIANA,1,0,1,0,0,0,0,Rob_Ext
636,LIMA,8690,MEDIANA,0,0,0,0,0,0,0,Nin
637,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
638,LIMA,6190,MICRO,0,0,0,0,0,0,0,Nin
639,LIMA,8220,GRANDE,0,0,0,0,0,0,0,Nin
640,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
641,LIMA,4290,PEQUEÑA,1,0,1,0,0,0,0,Rob_Ext
642,LIMA,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
643,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
644,LIMA,2100,MEDIANA,0,0,0,0,0,0,0,Nin
645,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
646,LIMA,4771,GRANDE,0,0,0,0,0,0,0,Nin
647,LIMA,2219,PEQUEÑA,0,0,0,0,0,0,0,Nin
648,LIMA,4661,GRANDE,0,0,0,0,0,0,0,Nin
649,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
650,LIMA,1520,PEQUEÑA,1,0,0,0,0,0,0,Rob
651,LIMA,7020,PEQUEÑA,0,0,0,0,0,0,0,Nin
652,LIMA,8530,GRANDE,0,0,0,0,0,0,0,Nin
653,LIMA,2394,GRANDE,0,0,0,0,0,0,0,Nin
654,LIMA,4663,MEDIANA,0,0,0,0,1,0,0,Dan
655,LIMA,2310,PEQUEÑA,0,0,0,0,0,0,0,Nin
656,LIMA,8530,MICRO,0,0,0,0,0,0,0,Nin
657,LIMA,6202,MICRO,0,0,0,0,0,0,0,Nin
658,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
659,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
660,LIMA,1079,GRANDE,0,0,0,0,0,0,0,Nin
661,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
662,LIMA,2211,GRANDE,0,0,0,0,0,0,0,Nin
663,LIMA,1520,GRANDE,0,0,0,0,0,0,0,Nin
664,LIMA,8299,MICRO,0,0,0,0,0,0,0,Nin
665,LIMA,4730,GRANDE,0,0,0,0,0,0,0,Nin
666,LIMA,2011,GRANDE,0,0,0,0,0,0,0,Nin
667,LIMA,2023,PEQUEÑA,0,0,0,0,0,0,0,Nin
668,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
669,LIMA,6399,MICRO,0,0,0,0,0,0,0,Nin
670,LIMA,5610,MICRO,0,1,0,0,0,0,0,int
671,LIMA,8690,GRANDE,1,0,0,0,0,0,0,Rob
672,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
673,LIMA,5229,GRANDE,0,0,0,0,0,0,0,Nin
674,LIMA,4741,MICRO,0,0,0,0,0,0,0,Nin
675,LIMA,1811,GRANDE,0,0,0,0,0,0,0,Nin
676,LIMA,7110,MEDIANA,0,0,0,0,0,0,0,Nin
677,LIMA,5610,MEDIANA,0,0,0,0,0,0,0,Nin
678,LIMA,8510,GRANDE,0,0,0,0,0,0,0,Nin
679,LIMA,6190,GRANDE,0,0,0,0,0,0,0,Nin
680,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
681,LIMA,7810,GRANDE,0,0,0,0,0,0,0,Nin
682,LIMA,8521,PEQUEÑA,0,0,0,0,0,0,0,Nin
683,LIMA,9609,PEQUEÑA,0,0,0,0,0,0,0,Nin
684,LIMA,9312,PEQUEÑA,0,0,0,1,0,1,0,Est_Ame
685,LIMA,1410,MEDIANA,0,0,0,0,0,0,0,Nin
686,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
687,LIMA,9609,GRANDE,0,0,1,0,0,1,0,Ext_Ame
688,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
689,LIMA,4923,PEQUEÑA,0,1,0,0,0,0,0,int
690,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
691,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
692,LIMA,5110,GRANDE,0,0,0,0,0,0,0,Nin
693,LIMA,8510,PEQUEÑA,0,0,0,0,0,0,0,Nin
694,LIMA,6419,GRANDE,0,0,0,0,0,0,0,Nin
695,LIMA,3822,GRANDE,1,0,0,0,0,0,0,Rob
696,LIMA,6512,MICRO,0,0,0,0,0,0,0,Nin
697,LIMA,7310,GRANDE,0,0,0,0,0,0,0,Nin
698,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
699,LIMA,7310,MICRO,0,0,0,0,0,0,0,Nin
700,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
701,LIMA,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
702,LIMA,7310,MICRO,0,0,0,0,0,0,0,Nin
703,LIMA,4773,GRANDE,0,0,0,0,0,0,0,Nin
704,LIMA,9000,GRANDE,0,0,0,0,0,0,0,Nin
705,LIMA,729,PEQUEÑA,1,0,0,0,0,0,0,Rob
706,LIMA,5229,GRANDE,0,0,0,0,0,0,0,Nin
707,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
708,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
709,LIMA,6810,GRANDE,0,0,0,1,0,0,0,Est
710,LIMA,9609,PEQUEÑA,0,0,0,0,0,0,0,Nin
711,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
712,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
713,LIMA,4782,GRANDE,1,0,0,0,0,0,0,Rob
714,LIMA,6512,MICRO,0,0,0,0,0,0,0,Nin
715,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
716,LIMA,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
717,LIMA,5510,GRANDE,0,0,0,0,0,0,0,Nin
718,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
719,LIMA,6820,GRANDE,0,0,0,0,0,0,0,Nin
720,LIMA,5510,GRANDE,0,0,0,0,0,0,0,Nin
721,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
722,LIMA,6512,MICRO,0,0,0,0,0,0,0,Nin
723,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
724,LIMA,4210,GRANDE,0,0,0,0,0,0,0,Nin
725,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
726,LIMA,4652,GRANDE,1,0,0,1,0,0,0,Rob_Est
727,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
728,LIMA,7110,MEDIANA,1,0,0,0,1,0,0,Rob_Dan
729,LIMA,9609,GRANDE,1,1,0,0,0,1,0,Rob_Int_Ame
730,LIMA,6499,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
731,LIMA,4649,MEDIANA,0,0,0,0,0,0,0,Nin
732,LIMA,4789,PEQUEÑA,1,0,0,0,0,0,0,Rob
733,LIMA,9329,MEDIANA,0,0,0,0,0,0,0,Nin
734,LIMA,4510,GRANDE,1,0,0,1,0,0,0,Rob_Est
735,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
736,LIMA,2395,MEDIANA,0,1,0,0,0,0,0,int
737,LIMA,6612,MEDIANA,0,0,0,0,0,0,0,Nin
738,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
739,LIMA,7110,MEDIANA,0,1,0,0,0,0,0,int
740,LIMA,8610,GRANDE,0,0,0,0,0,0,0,Nin
741,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
742,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
743,LIMA,4630,GRANDE,1,0,0,0,0,0,0,Rob
744,LIMA,8549,GRANDE,0,0,0,0,0,0,0,Nin
745,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
